HDFname,Product,Date,Site,ProcessDate,Band,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
MOD15A2.A2009049.fn_usniwot1.005.2009061092313.FparLai_QC,MOD15A2,A2009049,fn_usniwot1,2009061092313,FparLai_QC,01101001,01101001,01100001,01101001,00001000,00001000,00001000,01100001,01100001,01100001,00001000,01100001,01100001,00001000,01100001,00000000,00000000,00000000,00000000,00000000,00000000,01101001,00000000,00000000,00010000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00010000,00000000
MOD15A2.A2009049.fn_usniwot1.005.2009061092313.FparStdDev_1km,MOD15A2,A2009049,fn_usniwot1,2009061092313,FparStdDev_1km,248,248,248,248,0,0,0,248,248,248,0,248,248,7,248,0,9,8,0,11,10,248,10,9,10,5,7,7,9,10,11,9,7,5,11,9,10,11,10,9,11,9,9,9,7,5,7,7,0
MOD15A2.A2009049.fn_usniwot1.005.2009061092313.Fpar_1km,MOD15A2,A2009049,fn_usniwot1,2009061092313,Fpar_1km,2,2,2,2,9,8,8,11,10,10,9,13,22,44,19,36,44,46,56,49,49,13,41,46,37,41,42,43,41,53,50,46,43,41,49,56,60,51,48,47,48,51,55,46,32,36,33,30,45
MOD15A2.A2009049.fn_usniwot1.005.2009061092313.LaiStdDev_1km,MOD15A2,A2009049,fn_usniwot1,2009061092313,LaiStdDev_1km,248,248,248,248,0,0,0,248,248,248,0,248,248,2,248,0,2,2,0,3,3,248,2,2,2,1,2,2,2,3,3,2,2,1,3,3,5,4,3,3,3,3,3,2,1,1,1,1,0
MOD15A2.A2009049.fn_usniwot1.005.2009061092313.Lai_1km,MOD15A2,A2009049,fn_usniwot1,2009061092313,Lai_1km,0,0,0,0,1,1,1,2,2,2,1,2,4,8,4,6,8,9,8,10,10,2,6,9,7,7,8,8,7,11,10,9,8,7,10,12,14,11,9,9,10,11,12,9,5,6,5,4,6
MOD15A2.A2009057.fn_usniwot1.005.2009068124009.FparExtra_QC,MOD15A2,A2009057,fn_usniwot1,2009068124009,FparExtra_QC,10100100,10100000,10100000,10100000,10100000,10100100,10110000,10100100,00100100,00100000,10100000,00110100,00100100,00110100,00100100,00100100,01000100,00110100,01000000,01000000,01000000,01000100,00110000,01000000,00000000,00000000,01000000,01000000,00110000,01000000,01000000,01001000,01001000,01000000,00001000,01000000,01000000,01001000,01001000,01001000,00001000,00001000,01001000,01001000,10001000,10001000,10001000,10001000,00001000
MOD15A2.A2009057.fn_usniwot1.005.2009068124009.FparLai_QC,MOD15A2,A2009057,fn_usniwot1,2009068124009,FparLai_QC,01100001,01101001,01101001,01101001,01101001,01100001,01101001,01100001,01100001,01101001,01101001,01100001,01100001,00000000,01100001,00000000,00000000,00000000,00000000,00000000,00000000,01100001,00001000,00000000,00000000,00000000,00000000,00000000,00001000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
MOD15A2.A2009057.fn_usniwot1.005.2009068124009.FparStdDev_1km,MOD15A2,A2009057,fn_usniwot1,2009068124009,FparStdDev_1km,248,248,248,248,248,248,248,248,248,248,248,248,248,9,248,8,6,5,10,10,8,248,10,8,5,10,6,7,8,10,11,10,8,9,10,8,10,8,6,10,8,10,6,8,5,5,4,4,9
MOD15A2.A2009057.fn_usniwot1.005.2009068124009.Fpar_1km,MOD15A2,A2009057,fn_usniwot1,2009068124009,Fpar_1km,2,3,2,4,5,4,10,10,11,10,18,14,22,41,19,33,49,41,57,57,52,16,38,52,41,40,49,51,37,59,59,58,53,54,58,46,61,51,49,56,53,58,61,52,34,34,33,32,43
MOD15A2.A2009057.fn_usniwot1.005.2009068124009.LaiStdDev_1km,MOD15A2,A2009057,fn_usniwot1,2009068124009,LaiStdDev_1km,248,248,248,248,248,248,248,248,248,248,248,248,248,2,248,2,1,1,3,3,2,248,2,2,1,2,1,2,2,3,3,3,2,2,3,2,3,2,1,3,2,3,2,2,1,1,1,1,2
MOD15A2.A2009057.fn_usniwot1.005.2009068124009.Lai_1km,MOD15A2,A2009057,fn_usniwot1,2009068124009,Lai_1km,0,1,0,1,1,1,2,2,2,2,4,3,4,8,4,6,7,7,9,9,8,3,7,8,7,7,7,7,6,10,10,9,8,8,9,9,10,7,7,9,8,9,14,8,7,7,7,7,6
MOD15A2.A2009065.fn_usniwot1.005.2009075092956.FparExtra_QC,MOD15A2,A2009065,fn_usniwot1,2009075092956,FparExtra_QC,10100100,10100100,10100000,10100000,10000100,10001100,10001100,10110100,01000100,00000100,10001100,00001100,00001100,00001000,01000100,01000100,00001100,00001100,00001000,00001000,00001000,00001100,00001100,00001100,00001000,00001000,00001000,00001000,00001100,00001000,00001000,00001000,00001000,00001000,00001000,00001000,00001000,00001000,00001000,00001000,00001000,00001000,00001000,00001000,10001000,10110000,10110000,10110000,01000000
MOD15A2.A2009065.fn_usniwot1.005.2009075092956.FparLai_QC,MOD15A2,A2009065,fn_usniwot1,2009075092956,FparLai_QC,01100001,01100001,01101001,01101001,01100001,01100001,00000000,01100001,01100001,01100001,01100001,01100001,01100001,00010000,01100001,00000000,00000000,00000000,00000000,00000000,00000000,01100001,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
MOD15A2.A2009065.fn_usniwot1.005.2009075092956.FparStdDev_1km,MOD15A2,A2009065,fn_usniwot1,2009075092956,FparStdDev_1km,248,248,248,248,248,248,9,248,248,248,248,248,248,9,248,10,8,10,9,10,10,248,9,9,10,8,8,10,10,9,9,9,10,11,10,8,9,10,11,11,10,11,8,10,6,8,8,5,8
MOD15A2.A2009065.fn_usniwot1.005.2009075092956.Fpar_1km,MOD15A2,A2009065,fn_usniwot1,2009075092956,Fpar_1km,2,2,2,2,5,4,16,9,10,8,15,14,25,47,18,40,45,50,61,53,51,17,42,57,52,47,45,48,41,50,58,56,48,49,51,53,56,51,51,49,48,52,55,48,29,31,30,33,44
MOD15A2.A2009065.fn_usniwot1.005.2009075092956.LaiStdDev_1km,MOD15A2,A2009065,fn_usniwot1,2009075092956,LaiStdDev_1km,248,248,248,248,248,248,2,248,248,248,248,248,248,2,248,2,2,3,4,3,3,248,2,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,2,2,2,1,2
MOD15A2.A2009065.fn_usniwot1.005.2009075092956.Lai_1km,MOD15A2,A2009065,fn_usniwot1,2009075092956,Lai_1km,0,0,0,0,1,1,3,2,2,2,3,3,5,9,4,7,9,10,15,11,10,3,8,13,11,10,9,10,8,10,13,12,9,10,11,12,12,11,11,10,10,11,12,9,6,6,6,7,8
MOD15A2.A2009073.fn_usniwot1.005.2009083234257.FparExtra_QC,MOD15A2,A2009073,fn_usniwot1,2009083234257,FparExtra_QC,11000100,10100100,10100100,10100100,10100000,10110000,10100100,10100100,00100100,00100100,10110000,00110000,01000000,01000000,00100100,01000100,00000100,00000100,01000000,01000000,01000000,01000100,01000100,01001000,01001000,01000000,01000000,01000000,01000100,01000100,01001000,01001000,01001000,01000000,01000000,01000000,01000000,01001000,01001000,01000000,00110000,00110000,01001000,01000000,10001000,10110000,11001000,11000000,00001000
MOD15A2.A2009073.fn_usniwot1.005.2009083234257.FparLai_QC,MOD15A2,A2009073,fn_usniwot1,2009083234257,FparLai_QC,01100001,01100001,01100001,01100001,00001000,00001000,00000000,00000000,01100001,01100001,00001000,01101001,00010000,00010000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
MOD15A2.A2009073.fn_usniwot1.005.2009083234257.FparStdDev_1km,MOD15A2,A2009073,fn_usniwot1,2009083234257,FparStdDev_1km,248,248,248,248,0,0,6,0,248,248,0,248,6,6,9,6,6,6,6,4,4,10,6,5,8,8,8,6,8,4,9,7,4,8,9,6,6,6,5,10,0,7,8,6,6,4,7,4,5
MOD15A2.A2009073.fn_usniwot1.005.2009083234257.Fpar_1km,MOD15A2,A2009073,fn_usniwot1,2009083234257,Fpar_1km,3,3,2,2,6,6,11,7,9,11,7,16,29,29,27,27,27,29,29,49,49,24,28,36,36,33,33,50,31,48,56,52,48,53,54,41,51,45,42,47,46,52,58,42,31,31,30,32,36
MOD15A2.A2009073.fn_usniwot1.005.2009083234257.LaiStdDev_1km,MOD15A2,A2009073,fn_usniwot1,2009083234257,LaiStdDev_1km,248,248,248,248,0,0,1,0,248,248,0,248,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,3,2,1,3,3,2,2,1,1,3,0,2,3,2,2,1,2,1,1
MOD15A2.A2009073.fn_usniwot1.005.2009083234257.Lai_1km,MOD15A2,A2009073,fn_usniwot1,2009083234257,Lai_1km,1,1,0,0,1,1,2,1,2,2,1,3,5,5,4,5,5,5,5,9,9,4,5,7,7,6,6,10,5,9,12,10,9,11,11,8,10,8,8,9,9,10,13,8,7,6,6,7,7
MOD15A2.A2009081.fn_usniwot1.005.2009092094910.FparExtra_QC,MOD15A2,A2009081,fn_usniwot1,2009092094910,FparExtra_QC,10100000,10100000,10100000,10100000,10110100,10100000,10110000,10100000,00100000,00100000,10100000,00100000,01000100,00001100,00100100,00100000,01000100,00110100,00000100,00001000,00001000,00100000,00110100,00001100,00000100,00001000,00001000,00001000,00110100,00001100,00001100,00001000,00001000,00001000,00001000,00001100,00001000,00001000,00001000,00000000,00000000,00000000,00001000,01001000,11000000,10000000,10000000,10000000,00000000
MOD15A2.A2009081.fn_usniwot1.005.2009092094910.FparLai_QC,MOD15A2,A2009081,fn_usniwot1,2009092094910,FparLai_QC,01101001,01101001,01101001,01101001,00000000,01101001,01100001,01101001,01101001,01101001,01101001,01101001,01100001,01100001,01100001,00001000,00000000,01100001,00000000,00000000,00000000,01101001,01100001,00000000,01100001,00000000,00000000,00000000,01100001,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
MOD15A2.A2009081.fn_usniwot1.005.2009092094910.FparStdDev_1km,MOD15A2,A2009081,fn_usniwot1,2009092094910,FparStdDev_1km,248,248,248,248,0,248,248,248,248,248,248,248,248,248,248,12,11,248,11,11,10,248,248,9,248,10,9,11,248,0,7,9,10,9,9,7,11,11,10,11,10,11,10,11,6,6,6,6,12
MOD15A2.A2009081.fn_usniwot1.005.2009092094910.Fpar_1km,MOD15A2,A2009081,fn_usniwot1,2009092094910,Fpar_1km,2,2,2,3,7,3,5,3,6,8,9,9,14,22,14,22,23,22,48,49,51,10,20,35,18,42,45,48,19,36,43,46,48,47,48,42,49,49,50,48,47,50,52,48,26,26,26,26,42
MOD15A2.A2009081.fn_usniwot1.005.2009092094910.LaiStdDev_1km,MOD15A2,A2009081,fn_usniwot1,2009092094910,LaiStdDev_1km,248,248,248,248,0,248,248,248,248,248,248,248,248,248,248,2,2,248,3,3,3,248,248,2,248,3,3,3,248,0,2,2,3,3,3,2,3,3,3,3,3,3,3,3,1,1,1,1,3
MOD15A2.A2009081.fn_usniwot1.005.2009092094910.Lai_1km,MOD15A2,A2009081,fn_usniwot1,2009092094910,Lai_1km,0,0,0,0,1,0,1,1,1,1,2,2,3,4,3,3,4,4,9,10,11,2,4,6,4,8,9,10,4,6,8,9,9,9,10,8,10,10,10,10,9,10,11,10,6,6,6,6,8
MOD15A2.A2009089.fn_usniwot1.005.2009100015246.FparExtra_QC,MOD15A2,A2009089,fn_usniwot1,2009100015246,FparExtra_QC,10100000,10100000,10100000,10100000,10100000,10100000,10100000,10100000,00100100,00100100,10100000,00100100,00100100,00100100,00100000,00100100,00100100,00100100,01000100,01000100,00110000,00100100,00110100,00110100,01000100,01000100,01000100,00110000,00110100,01000100,01000100,01000100,00110000,00110000,00110000,01000100,01000100,00110000,00110000,00110000,00110000,00110000,00110000,00110000,10110000,10110100,10110100,10110100,00110100
MOD15A2.A2009089.fn_usniwot1.005.2009100015246.FparLai_QC,MOD15A2,A2009089,fn_usniwot1,2009100015246,FparLai_QC,01101001,01101001,01101001,01101001,01101001,01101001,01101001,01101001,01100001,01100001,01101001,01100001,01100001,01100001,01101001,01100001,01100001,01100001,01100001,01100001,01101001,01100001,01100001,01100001,01100001,01100001,01100001,01101001,01100001,01100001,01100001,01100001,01101001,01101001,01101001,01100001,01100001,01101001,01101001,01101001,01101001,01101001,01101001,01101001,01101001,01100001,01100001,01100001,01100001
MOD15A2.A2009089.fn_usniwot1.005.2009100015246.FparStdDev_1km,MOD15A2,A2009089,fn_usniwot1,2009100015246,FparStdDev_1km,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248
MOD15A2.A2009089.fn_usniwot1.005.2009100015246.Fpar_1km,MOD15A2,A2009089,fn_usniwot1,2009100015246,Fpar_1km,1,1,1,2,3,3,6,3,6,6,8,7,14,19,13,18,19,19,24,20,15,9,18,21,17,18,15,14,19,23,23,18,15,16,20,19,20,15,14,15,15,19,16,12,8,9,7,8,11
MOD15A2.A2009089.fn_usniwot1.005.2009100015246.LaiStdDev_1km,MOD15A2,A2009089,fn_usniwot1,2009100015246,LaiStdDev_1km,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248
MOD15A2.A2009089.fn_usniwot1.005.2009100015246.Lai_1km,MOD15A2,A2009089,fn_usniwot1,2009100015246,Lai_1km,0,0,0,0,0,0,1,1,1,1,2,1,3,4,3,4,4,4,5,4,3,2,4,4,3,4,3,3,4,4,5,4,3,3,4,4,4,3,3,3,3,4,3,2,1,2,1,1,2
MOD15A2.A2009097.fn_usniwot1.005.2009107231425.FparExtra_QC,MOD15A2,A2009097,fn_usniwot1,2009107231425,FparExtra_QC,10100000,10100000,10100000,10100100,10100100,10100100,10100100,10100000,00100000,01000100,10100000,00100100,00100000,01000000,00100000,01000100,01000100,01000100,01000000,01000100,01000000,01000100,01000100,01000100,01000000,01000100,01000100,01000000,01000100,01001000,01001000,01000000,01000000,01000000,01000100,01001000,01001000,01001000,01000100,01000000,01000000,01000000,01000000,01000100,10110000,10110000,10110000,11000000,00001000
MOD15A2.A2009097.fn_usniwot1.005.2009107231425.FparLai_QC,MOD15A2,A2009097,fn_usniwot1,2009107231425,FparLai_QC,01101001,01101001,01101001,01100001,01100001,01100001,00000000,01101001,01101001,01100001,01101001,01100001,01101001,00010000,01101001,00000000,00000000,00000000,00000000,00000000,00010000,01100001,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00010000,00010000,00000000,00000000,00000000,00000000,00000000,01100001,00000000,00000000,00000000,00000000,00001000,00001000,00001000,00001000,01110001
MOD15A2.A2009097.fn_usniwot1.005.2009107231425.FparStdDev_1km,MOD15A2,A2009097,fn_usniwot1,2009107231425,FparStdDev_1km,248,248,248,248,248,248,0,248,248,248,248,248,248,6,248,8,10,9,5,9,8,248,9,6,8,6,6,9,9,4,4,9,8,10,9,9,8,9,10,248,9,6,9,10,9,7,7,9,248
MOD15A2.A2009097.fn_usniwot1.005.2009107231425.Fpar_1km,MOD15A2,A2009097,fn_usniwot1,2009107231425,Fpar_1km,1,2,1,1,3,3,5,9,8,7,11,10,14,26,16,30,33,34,24,18,29,13,32,36,30,12,12,18,36,30,32,33,16,19,19,41,40,35,19,13,22,14,33,18,16,13,13,16,16
MOD15A2.A2009097.fn_usniwot1.005.2009107231425.LaiStdDev_1km,MOD15A2,A2009097,fn_usniwot1,2009107231425,LaiStdDev_1km,248,248,248,248,248,248,0,248,248,248,248,248,248,2,248,2,3,2,1,2,2,248,2,2,2,1,1,2,2,1,1,2,2,2,2,3,2,2,2,248,2,1,2,2,2,1,1,2,248
MOD15A2.A2009097.fn_usniwot1.005.2009107231425.Lai_1km,MOD15A2,A2009097,fn_usniwot1,2009107231425,Lai_1km,0,0,0,0,0,0,1,2,1,1,2,2,3,5,3,6,7,7,5,3,6,2,6,8,6,2,2,3,8,7,7,7,3,3,3,9,9,7,3,3,4,2,7,3,3,2,2,3,3
MOD15A2.A2009105.fn_usniwot1.005.2009124080630.FparExtra_QC,MOD15A2,A2009105,fn_usniwot1,2009124080630,FparExtra_QC,10100000,10100000,10100000,10100000,10100000,10100000,10100000,10100000,00100000,00100100,10100000,00100000,00100100,01000100,00100000,00100000,00100000,00100000,00100000,00100100,00100100,00100000,00100000,00110000,00110000,00100000,00110000,00110000,00100000,00110000,00110000,00110000,00100000,00110000,00110000,00110000,00110100,00110000,00100000,00100000,00100000,00110000,01000100,01000100,10100000,10110000,10110000,10100100,00110000
MOD15A2.A2009105.fn_usniwot1.005.2009124080630.FparLai_QC,MOD15A2,A2009105,fn_usniwot1,2009124080630,FparLai_QC,01101001,01101001,01101001,01101001,01101001,01101001,01101001,01101001,01101001,01100001,01101001,01101001,01100001,01100001,01101001,01101001,00001000,00001000,00001000,01100001,01100001,01101001,01101001,01101001,01101001,01101001,01101001,01101001,00001000,01110001,01110001,01110001,01110001,01101001,01101001,00010000,01100001,01110001,01110001,01110001,01110001,01110001,01100001,01100001,01101001,01101001,01101001,01100001,01110001
MOD15A2.A2009105.fn_usniwot1.005.2009124080630.FparStdDev_1km,MOD15A2,A2009105,fn_usniwot1,2009124080630,FparStdDev_1km,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,7,10,6,248,248,248,248,248,248,248,248,248,10,248,248,248,248,248,248,8,248,248,248,248,248,248,248,248,248,248,248,248,248
MOD15A2.A2009105.fn_usniwot1.005.2009124080630.Fpar_1km,MOD15A2,A2009105,fn_usniwot1,2009124080630,Fpar_1km,3,3,3,3,3,2,4,4,4,5,6,5,17,22,9,10,13,18,25,23,16,5,14,19,11,17,8,8,17,20,29,22,13,7,12,28,16,10,9,8,6,12,15,4,3,4,3,4,5
MOD15A2.A2009105.fn_usniwot1.005.2009124080630.LaiStdDev_1km,MOD15A2,A2009105,fn_usniwot1,2009124080630,LaiStdDev_1km,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,1,2,1,248,248,248,248,248,248,248,248,248,2,248,248,248,248,248,248,2,248,248,248,248,248,248,248,248,248,248,248,248,248
MOD15A2.A2009105.fn_usniwot1.005.2009124080630.Lai_1km,MOD15A2,A2009105,fn_usniwot1,2009124080630,Lai_1km,1,1,1,0,1,0,1,1,1,1,1,1,3,4,2,2,2,3,5,5,3,1,3,4,2,3,1,2,3,4,6,4,2,1,2,6,3,2,2,2,1,2,3,1,0,1,0,1,1
MOD15A2.A2009113.fn_usniwot1.005.2009130020941.FparExtra_QC,MOD15A2,A2009113,fn_usniwot1,2009130020941,FparExtra_QC,10100000,10100000,10100000,10100000,10100000,10100000,10100100,10100000,00100100,00100100,11000100,00100100,00100100,01000100,00100100,01000100,00100100,01000100,01000100,01000000,01001000,01000100,01000100,01000100,01001000,01000000,01001000,01001000,01000000,01001000,01001000,00100000,01001000,01001000,01001000,01001000,01001000,01001000,01001000,01000000,00001000,01001000,01001000,01001000,11001000,11001000,11001000,11001000,00001000
MOD15A2.A2009113.fn_usniwot1.005.2009130020941.FparLai_QC,MOD15A2,A2009113,fn_usniwot1,2009130020941,FparLai_QC,01101001,01101001,01101001,01101001,01101001,01101001,01100001,01101001,01100001,01100001,01100001,01100001,01100001,01100001,01100001,01100001,00000000,01100001,00000000,00000000,00000000,01100001,01100001,00000000,00000000,00000000,01100001,01100001,01110001,00010000,00000000,00001000,00000000,00000000,00000000,01100001,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
MOD15A2.A2009113.fn_usniwot1.005.2009130020941.FparStdDev_1km,MOD15A2,A2009113,fn_usniwot1,2009130020941,FparStdDev_1km,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,6,248,8,10,11,248,248,10,10,5,248,248,248,0,10,8,9,0,7,248,9,8,4,11,10,7,6,6,5,5,4,4,5
MOD15A2.A2009113.fn_usniwot1.005.2009130020941.Fpar_1km,MOD15A2,A2009113,fn_usniwot1,2009130020941,Fpar_1km,1,1,1,2,2,1,4,6,5,5,6,6,17,27,14,20,25,26,30,36,38,11,25,34,33,23,28,30,26,31,40,30,20,41,49,36,35,41,43,37,43,49,57,45,31,31,28,26,36
MOD15A2.A2009113.fn_usniwot1.005.2009130020941.LaiStdDev_1km,MOD15A2,A2009113,fn_usniwot1,2009130020941,LaiStdDev_1km,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,1,248,2,3,3,248,248,2,2,1,248,248,248,0,3,2,2,0,3,248,2,3,1,3,3,3,3,2,2,2,1,1,1
MOD15A2.A2009113.fn_usniwot1.005.2009130020941.Lai_1km,MOD15A2,A2009113,fn_usniwot1,2009130020941,Lai_1km,0,0,0,0,0,0,1,1,1,1,1,1,3,5,3,4,5,5,6,8,8,2,5,7,7,5,6,6,5,6,9,6,4,9,11,8,7,9,9,8,10,11,14,10,8,8,7,7,7
MOD15A2.A2009121.fn_usniwot1.005.2009130205218.FparExtra_QC,MOD15A2,A2009121,fn_usniwot1,2009130205218,FparExtra_QC,10100000,10100000,10100000,10100000,10100000,10100000,10100000,10100000,00100000,00100100,10100000,00100000,00100000,01000000,00100000,00100000,01000100,00100000,01000100,01000000,01001000,00100100,01000100,00000000,01000000,01000000,01001000,01001000,00000100,00001000,01001000,01001000,01001000,01001000,01001000,01001000,01001000,01001000,00000000,01001000,01001000,00000000,01001000,01001000,10000000,10000000,10000000,11000000,00000000
MOD15A2.A2009121.fn_usniwot1.005.2009130205218.FparLai_QC,MOD15A2,A2009121,fn_usniwot1,2009130205218,FparLai_QC,01101001,01101001,01101001,01101001,01101001,01101001,01101001,01101001,01101001,01100001,01101001,01101001,01101001,00010000,01101001,01101001,01100001,00001000,00000000,00000000,00000000,01100001,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
MOD15A2.A2009121.fn_usniwot1.005.2009130205218.FparStdDev_1km,MOD15A2,A2009121,fn_usniwot1,2009130205218,FparStdDev_1km,248,248,248,248,248,248,248,248,248,248,248,248,248,10,248,248,248,7,11,7,7,248,6,10,0,8,9,8,0,10,9,7,8,9,8,8,11,9,8,9,9,8,9,8,5,5,4,4,6
MOD15A2.A2009121.fn_usniwot1.005.2009130205218.Fpar_1km,MOD15A2,A2009121,fn_usniwot1,2009130205218,Fpar_1km,1,1,0,1,1,1,7,3,5,5,11,10,19,34,15,26,28,13,37,47,49,13,25,33,41,46,46,49,31,34,50,50,49,47,49,49,57,52,50,46,44,50,58,50,32,32,27,28,39
MOD15A2.A2009121.fn_usniwot1.005.2009130205218.LaiStdDev_1km,MOD15A2,A2009121,fn_usniwot1,2009130205218,LaiStdDev_1km,248,248,248,248,248,248,248,248,248,248,248,248,248,2,248,248,248,1,3,2,3,248,1,3,0,3,3,3,0,2,3,3,3,3,3,3,6,3,3,3,3,3,4,3,2,2,1,1,2
MOD15A2.A2009121.fn_usniwot1.005.2009130205218.Lai_1km,MOD15A2,A2009121,fn_usniwot1,2009130205218,Lai_1km,0,0,0,0,0,0,1,1,1,1,2,2,4,7,3,5,6,2,8,11,11,3,5,7,9,11,11,12,6,7,12,12,12,11,12,11,16,13,12,11,10,12,16,12,9,9,7,7,8
MOD15A2.A2009129.fn_usniwot1.005.2009139112855.FparExtra_QC,MOD15A2,A2009129,fn_usniwot1,2009139112855,FparExtra_QC,10100000,10100000,10100000,10100000,10100000,10100000,10100000,10100000,00100100,00100000,10100000,01000000,00000100,01001100,00100000,01000100,01000100,00000100,00001000,01001100,00001000,00000100,00001100,00001000,00001000,00001000,00001000,00000000,00001000,00001000,00001000,00001000,00001000,00001000,00001000,00001000,00001000,00001000,00001000,00000000,00000000,01000000,00001000,00001000,10001000,10100000,10100000,10000000,01000000
MOD15A2.A2009129.fn_usniwot1.005.2009139112855.FparLai_QC,MOD15A2,A2009129,fn_usniwot1,2009139112855,FparLai_QC,01101001,01101001,01101001,01101001,01101001,00001000,00001000,00001000,01100001,01101001,01101001,01110001,00000000,00000000,01101001,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00010000,00010000,00000000,00000000
MOD15A2.A2009129.fn_usniwot1.005.2009139112855.FparStdDev_1km,MOD15A2,A2009129,fn_usniwot1,2009139112855,FparStdDev_1km,248,248,248,248,248,0,4,0,248,248,248,248,10,4,248,8,10,9,0,9,8,6,9,9,6,9,8,9,10,9,7,9,10,10,9,7,8,10,10,11,11,12,10,7,5,5,5,5,10
